"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120611","1952-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","200.2","E","16.1",",E","16",",E","8",",E","3",",E","0",",E","0",",E","0",",E","14",",E","0",",E","19521015",",,E","19521019",",,E","19521018",",,E","7.8",",E,15,","59.8",",,E,19,","27.8",",E,18,","167.0","E","66.7",",E","218.6",",,,E","16.70",",E","20.98",",,,E","12.42",",,,E"
"SPE00120611","1952-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","201.4","E","1.2",",E","19",",E","14",",E","1",",E","0",",E","0",",E","0",",E","2",",E","0",",E","19521118",",,E","19521109",",,E","19521125",",,E","1.0",",E,18,","34.2",",,E,09,","22.2",",E,25,","358.1","E","191.1",",E","173.2",",,,E","12.01",",E","14.87",",,,E","9.14",",,,E"
"SPE00120611","1952-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","201.4","E","0.0",",E","20",",E","14",",E","2",",E","0",",E","7",",E","0",",E","0",",E","0",",E","19521206",",,E","19521217",",,E","19521202",",,E","-2.8",",E,06,","30.4",",,E,17,","20.6",",E,02,","653.5","E","295.4",",E","154.6",",,,E","8.80",",E","12.67",",,,E","4.94",",,,E"
"SPE00120611","1953-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","10",",E","9",",E","0",",E","0",",E","13",",E","0",",E","0",",E","0",",E","19530127",",,E","19530107",",,E","19530130",",,E","-3.8",",E,27,","21.0",",,E,07,","20.0",",E,30,","1032.7","E","379.2",",E","92.1",",,,E","6.10",",E","10.67",",,,E","1.53",",,,E"
"SPE00120611","1953-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","12",",E","10",",E","2",",E","0",",E","8",",E","0",",E","0",",E","0",",E","19530206",",,E","19530212",",,E","19530222",",,E","-3.8",",E,06,","34.8",",,E,12,","18.0",",E,22,","1379.6","E","346.9",",E","170.7",",,,E","5.94",",E","10.26",",,,E","1.63",",,,E"
"SPE00120611","1953-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.9","E","0.9",",E","3",",E","2",",E","0",",E","0",",E","4",",E","0",",E","8",",E","0",",E","19530309",",,E","19530331",",,E","19530330",",,E","-2.8",",E,09,","10.0",",,E,31,","27.0",",E,30,","1613.6","E","234.0",",E","16.1",",,,E","10.81",",E","17.34",",,,E","4.28",",,,E"
"SPE00120611","1953-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.0","E","0.1",",E","18",",E","9",",E","0",",E","0",",E","0",",E","0",",E","5",",E","0",",E","19530417",",,E","19530403",",,E","19530403",",,E","1.6",",E,17,","17.7",",,E,03,","26.6",",E,03,","1778.5","E","164.9",",E","92.2",",,,E","12.84",",E","17.72",",,,E","7.95",",,,E"
"SPE00120611","1953-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","11.8","E","10.8",",E","12",",E","6",",E","0",",E","0",",E","0",",E","0",",E","11",",E","0",",E","19530510",",,E","19530502",",,E","19530524",",,E","6.6",",E,10,","23.6",",,E,02,","32.0",",E,24,","1875.9","E","97.4",",E","58.1",",,,E","15.54",",E","20.60",",,,E","10.48",",,,E"
"SPE00120611","1953-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","22.1","E","10.3",",E","18",",E","10",",E","3",",E","0",",E","0",",E","0",",E","11",",E","0",",E","19530604",",,E","19530605",",,E","19530629",",,E","6.5",",E,04,","57.4",",,E,05,","26.8",",E,29,","1957.2","E","81.3",",E","200.5",",,,E","15.97",",E","19.78",",,,E","12.15",",,,E"
"SPE00120611","1953-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","42.7","E","20.6",",E","9",",E","4",",E","0",",E","0",",E","0",",E","0",",E","25",",E","1",",E","19530711",",,E","19530701",",,E","19530724",",,E","8.5",",E,11,","16.6",",,E,01,","32.2",",E,24,","13.9","E","13.9",",E","37.1",",,,E","18.55",",E","23.17",",,,E","13.92",",,,E"
"SPE00120611","1953-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","109.6","E","66.9",",E","11",",E","8",",E","0",",E","0",",E","0",",E","0",",E","28",",E","2",",E","19530801",",,E","19530802",",,E","19530811",",,E","10.2",",E,01,","13.7",",,E,02,","36.5",",E,11,","15.7","E","1.8",",E","63.2",",,,E","20.43",",E","25.56",",,,E","15.31",",,,E"
"SPE00120611","1953-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","142.1","E","32.5",",E","11",",E","9",",E","2",",E","0",",E","0",",E","0",",E","19",",E","0",",E","19530930",",,E","19530926",",,E","19530906",",,E","6.0",",E,30,","172.6",",,E,26,","30.6",",E,06,","57.0","E","41.3",",E","272.2",",,,E","18.04",",E","23.07",",,,E","13.01",",,,E"
"SPE00120611","1953-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","145.2","E","3.1",",E","11",",E","11",",E","2",",E","0",",E","0",",E","0",",E","11",",E","0",",E","19531009",",,E","19531014",",,E","19531003",",,E","4.2",",E,09,","117.2",",,E,14,","25.6",",E,03,","164.5","E","107.5",",E","263.6",",,,E","14.97",",E","19.72",",,,E","10.22",",,,E"
"SPE00120611","1953-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","145.2","E","0.0",",E","5",",E","5",",E","0",",E","0",",E","0",",E","0",",E","1",",E","0",",E","19531117",",,E","19531103",",,E","19531124",",,E","1.4",",E,17,","12.8",",,E,03,","21.4",",E,24,","332.5","E","168.0",",E","44.9",",,,E","12.73",",E","17.83",",,,E","7.64",",,,E"
"SPE00120611","1953-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","145.2","E","0.0",",E","9",",E","5",",E","0",",E","0",",E","2",",E","0",",E","1",",E","0",",E","19531224",",,E","19531227",",,E","19531203",",,E","-1.5",",E,24,","18.8",",,E,27,","21.4",",E,03,","508.1","E","175.6",",E","60.9",",,,E","12.67",",E","16.13",",,,E","9.21",",,,E"
"SPE00120611","1954-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0","2,E","16",",E","13",",E","3",",E","0","1,E","1","1,E","0","1,E","0","1,E","0","1,E","19540105",",1,E","19540107",",,E","19540114",",1,E","0.0","1,E,05,","53.4",",,E,07,","15.0","1,E,14,","834.5","E","326.4","1,E","232.5",",,,E","6.98","2,E","10.18","1,,,E","3.78","1,,,E"
"SPE00120611","1954-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","19",",E","14",",E","1",",E","0",",E","6",",E","4",",E","0",",E","0",",E","19540201",",,E","19540214",",,E","19540222",",,E","-5.0",",E,01,","27.2",",,E,14,","17.0",",E,22,","1154.7","E","320.2",",E","190.2",",,,E","6.90",",E","9.97",",,,E","3.83",",,,E"
"SPE00120611","1954-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","15",",E","9",",E","1",",E","0",",E","0",",E","0",",E","2",",E","0",",E","19540303",",,E","19540322",",,E","19540322",",,E","1.5",",E,03,","33.4",",,E,22,","23.8",",E,22,","1376.6","E","221.9",",E","92.5",",,,E","11.17",",E","15.84",",,,E","6.51",",,,E"
"SPE00120611","1954-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","6",",E","5",",E","0",",E","0",",E","0",",E","0",",E","3",",E","0",",E","19540421",",,E","19540404",",,E","19540425",",,E","0.4",",E,21,","23.2",",,E,04,","27.0",",E,25,","1599.2","E","222.6",",E","66.6",",,,E","10.91",",E","15.64",",,,E","6.18",",,,E"
"SPE00120611","1954-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","3.9","E","3.9",",E","11",",E","8",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19540522",",,E","19540503",",,E","19540527",",,E","0.6",",E,22,","20.0",",,E,03,","31.0",",E,27,","1758.7","E","159.5",",E","106.9",",,,E","13.31",",E","17.99",",,,E","8.64",",,,E"
"SPE00120611","1954-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","7.3","E","3.4",",E","10",",E","3",",E","1",",E","0",",E","0",",E","0",",E","9",",E","0",",E","19540601",",,E","19540603",",,E","19540608",",,E","4.0",",E,01,","36.6",",,E,03,","26.0",",E,08,","1836.4","E","77.7",",E","75.3",",,,E","15.86",",E","20.02",",,,E","11.69",",,,E"
"SPE00120611","1954-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","13.4","E","6.1",",E","11",",E","4",",E","0",",E","0",",E","0",",E","0",",E","15",",E","0",",E","19540708",",,E","19540711",",,E","19540725",",,E","6.6",",E,08,","20.0",",,E,11,","28.4",",E,25,","50.4","E","50.4",",E","62.9",",,,E","16.90",",E","21.58",",,,E","12.22",",,,E"
"SPE00120611","1954-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","52.5","E","39.1",",E","16",",E","10",",E","3",",E","0",",E","0",",E","0",",E","21",",E","1",",E","19540811",",,E","19540814",",,E","19540802",",,E","8.5",",E,11,","38.6",",,E,14,","33.5",",E,02,","73.7","E","23.3",",E","148.7",",,,E","18.84",",E","23.66",",,,E","14.02",",,,E"
"SPE00120611","1954-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","75.4","E","22.9",",E","11",",E","5",",E","3",",E","0",",E","0",",E","0",",E","18",",E","0",",E","19540916",",,E","19540914",",,E","19540924",",,E","8.5",",E,16,","64.5",",,E,14,","29.4",",E,24,","105.1","E","31.4",",E","184.5",",,,E","18.05",",E","22.57",",,,E","13.53",",,,E"
"SPE00120611","1954-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","88.7","E","13.3",",E","10",",E","8",",E","0",",E","0",",E","0",",E","0",",E","17",",E","0",",E","19541013",",,E","19541020",",,E","19541017",",,E","4.0",",E,13,","18.4",",,E,20,","29.6",",E,17,","182.0","E","76.9",",E","67.2",",,,E","16.28",",E","21.93",",,,E","10.63",",,,E"
"SPE00120611","1954-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","92.1","E","3.4","2,E","13",",E","10",",E","0",",E","0","1,E","3","1,E","0","1,E","8","1,E","0","1,E","19541120","+,1,E","19541107",",,E","19541105",",1,E","0.0","1,E,20,+","21.4",",,E,07,","23.6","1,E,05,","337.5","E","155.5","1,E","93.5",",,,E","13.06","2,E","17.10","1,,,E","9.02","1,,,E"
"SPE00120611","1954-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","92.1","E","0.0",",E","10",",E","10",",E","1",",E","0",",E","1",",E","0",",E","0",",E","0",",E","19541228",",,E","19541212",",,E","19541215","+,,E","-0.4",",E,28,","50.8",",,E,12,","17.2",",E,15,+","607.7","E","270.2",",E","107.5",",,,E","9.62",",E","13.67",",,,E","5.56",",,,E"
"SPE00120611","1955-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","20",",E","15",",E","0",",E","0",",E","1",",E","0",",E","0",",E","0",",E","19550102",",,E","19550120",",,E","19550112",",,E","0.0",",E,02,","18.7",",,E,20,","20.8",",E,12,","815.6","E","207.9",",E","121.6",",,,E","11.63",",E","14.67",",,,E","8.58",",,,E"
"SPE00120611","1955-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0","2,E","18",",E","14",",E","0",",E","0","1,E","0","1,E","0","1,E","0","1,E","0","1,E","19550221",",1,E","19550219","+,,E","19550204",",1,E","0.2","1,E,21,","20.6",",,E,19,+","19.4","1,E,04,","1049.5","E","233.9","1,E","144.1",",,,E","9.40","2,E","12.57","1,,,E","6.23","1,,,E"
"SPE00120611","1955-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","14.6","E","14.6","2,E","10",",E","6",",E","1",",E","0","1,E","8","1,E","0","1,E","6","1,E","0","1,E","19550311",",1,E","19550308",",,E","19550325",",1,E","-1.8","1,E,11,","42.8",",,E,08,","29.6","1,E,25,","1326.7","E","277.2","1,E","91.3",",,,E","9.36","2,E","14.04","1,,,E","4.69","1,,,E"
"SPE00120611","1955-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","14.6","E","0.0",",E","7",",E","2",",E","0",",E","0",",E","0",",E","0",",E","10",",E","0",",E","19550419","+,,E","19550423",",,E","19550405",",,E","1.4",",E,19,+","5.0",",,E,23,","26.4",",E,05,","1494.1","E","167.4",",E","15.8",",,,E","12.75",",E","19.14",",,,E","6.36",",,,E"
"SPE00120611","1955-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","17.6","E","3.0",",E","6",",E","4",",E","1",",E","0",",E","0",",E","0",",E","14",",E","0",",E","19550522",",,E","19550517",",,E","19550531",",,E","3.6",",E,22,","31.2",",,E,17,","28.8",",E,31,","1583.2","E","89.1",",E","52.2",",,,E","15.56",",E","20.75",",,,E","10.36",",,,E"
"SPE00120611","1955-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","40.8","E","23.2",",E","7",",E","5",",E","0",",E","0",",E","0",",E","0",",E","17",",E","0",",E","19550612",",,E","19550610",",,E","19550616",",,E","8.0",",E,12,","15.6",",,E,10,","31.8",",E,16,","1614.3","E","31.1",",E","55.6",",,,E","18.07",",E","22.56",",,,E","13.58",",,,E"
"SPE00120611","1955-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","107.5","E","66.7",",E","6",",E","3",",E","1",",E","0",",E","0",",E","0",",E","29",",E","2",",E","19550707",",,E","19550726",",,E","19550724",",,E","8.5",",E,07,","29.0",",,E,26,","37.0",",E,24,","3.9","E","3.9",",E","62.0",",,,E","20.36",",E","25.01",",,,E","15.71",",,,E"
"SPE00120611","1955-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","196.6","E","89.1",",E","2",",E","1",",E","0",",E","0",",E","0",",E","0",",E","31",",E","5",",E","19550809",",,E","19550831",",,E","19550820",",,E","9.4",",E,09,","4.0",",,E,31,","37.4",",E,20,","4.7","E","0.8",",E","6.0",",,,E","21.18",",E","27.82",",,,E","14.54",",,,E"
"SPE00120611","1955-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","219.8","E","23.2",",E","15",",E","11",",E","2",",E","0",",E","0",",E","0",",E","23",",E","0",",E","19550930",",,E","19550914",",,E","19550920",",,E","7.0",",E,30,","29.0",",,E,14,","26.5",",E,20,","35.1","E","30.4",",E","165.4",",,,E","18.10",",E","22.76",",,,E","13.43",",,,E"
"SPE00120611","1955-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","219.8","E","0.0",",E","15",",E","9",",E","3",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19551026",",,E","19551021",",,E","19551015",",,E","1.6",",E,26,","51.0",",,E,21,","24.4",",E,15,","181.1","E","146.0",",E","211.7",",,,E","13.62",",E","18.42",",,,E","8.83",",,,E"
"SPE00120611","1955-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","222.6","E","2.8",",E","7",",E","4",",E","0",",E","0",",E","5",",E","0",",E","5",",E","0",",E","19551126",",,E","19551112",",,E","19551106",",,E","-4.0",",E,26,","9.4",",,E,12,","24.5",",E,06,","406.2","E","225.1",",E","25.6",",,,E","10.92",",E","15.17",",,,E","6.67",",,,E"
"SPE00120611","1955-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","222.6","E","0.0",",E","14",",E","7",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","19551204",",,E","19551230",",,E","19551215","+,,E","2.0",",E,04,","25.2",",,E,30,","20.0",",E,15,+","622.4","E","216.2",",E","110.2",",,,E","11.36",",E","15.57",",,,E","7.15",",,,E"
"SPE00120611","1956-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0","2,E","13",",E","11",",E","1",",E","0","1,E","2","1,E","0","1,E","0","1,E","0","1,E","19560106","+,1,E","19560131",",,E","19560117",",1,E","-2.0","1,E,06,+","28.6",",,E,31,","18.0","1,E,17,","864.9","E","242.5","1,E","149.9",",,,E","9.81","2,E","12.98","1,,,E","6.63","1,,,E"
"SPE00120611","1956-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","12",",E","1",",E","0",",E","23",",E","4",",E","0",",E","0",",E","19560212",",,E","19560213",",,E","19560229",",,E","-8.0",",E,12,","48.0",",,E,13,","13.0",",E,29,","1336.4","E","471.5",",E","148.7",",,,E","2.08",",E","5.56",",,,E","-1.40",",,,E"
"SPE00120611","1956-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","7",",E","5",",E","0",",E","0",",E","4",",E","0",",E","2",",E","0",",E","19560314","+,,E","19560319",",,E","19560309",",,E","-1.5",",E,14,+","20.0",",,E,19,","21.5",",E,09,","1569.7","E","233.3",",E","39.3",",,,E","10.81",",E","15.98",",,,E","5.64",",,,E"
"SPE00120611","1956-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.7","E","0.7",",E","12",",E","11",",E","2",",E","0",",E","0",",E","0",",E","5",",E","0",",E","19560408",",,E","19560428",",,E","19560410",",,E","0.6",",E,08,","43.7",",,E,28,","25.0",",E,10,","1777.6","E","207.9",",E","175.6",",,,E","11.43",",E","15.68",",,,E","7.17",",,,E"
"SPE00120611","1956-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.7","E","1.0",",E","11",",E","8",",E","1",",E","0",",E","0",",E","0",",E","10",",E","0",",E","19560515","+,,E","19560526",",,E","19560505",",,E","5.0",",E,15,+","29.6",",,E,26,","27.5",",E,05,","1902.5","E","124.9",",E","95.1",",,,E","14.34",",E","19.60",",,,E","9.07",",,,E"
"SPE00120611","1956-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","2.1","E","0.4",",E","14",",E","7",",E","0",",E","0",",E","0",",E","0",",E","9",",E","0",",E","19560616",",,E","19560609",",,E","19560629",",,E","6.4",",E,16,","20.0",",,E,09,","25.6",",E,29,","1990.4","E","87.9",",E","59.1",",,,E","15.42",",E","19.76",",,,E","11.07",",,,E"
"SPE00120611","1956-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","25.5","E","23.4",",E","8",",E","4",",E","0",",E","0",",E","0",",E","0",",E","21",",E","1",",E","19560711",",,E","19560710",",,E","19560726",",,E","7.6",",E,11,","17.2",",,E,10,","37.0",",E,26,","21.9","E","21.9",",E","43.4",",,,E","18.38",",E","23.20",",,,E","13.56",",,,E"
"SPE00120611","1956-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","51.1","E","25.6",",E","12",",E","7",",E","1",",E","0",",E","0",",E","0",",E","24",",E","0",",E","19560830",",,E","19560831",",,E","19560808",",,E","7.4",",E,30,","34.8",",,E,31,","29.5",",E,08,","44.9","E","23.0",",E","75.2",",,,E","18.42",",E","22.93",",,,E","13.90",",,,E"
"SPE00120611","1956-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","91.1","E","40.0",",E","8",",E","5",",E","0",",E","0",",E","0",",E","0",",E","25",",E","1",",E","19560902",",,E","19560923",",,E","19560908",",,E","6.6",",E,02,","5.5",",,E,23,","33.0",",E,08,","66.9","E","22.0",",E","23.1",",,,E","18.93",",E","24.79",",,,E","13.08",",,,E"
"SPE00120611","1956-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","107.5","E","16.4",",E","14",",E","11",",E","0",",E","0",",E","0",",E","0",",E","14",",E","1",",E","19561010","+,,E","19561028",",,E","19561001",",,E","4.4",",E,10,+","24.6",",,E,28,","32.6",",E,01,","200.3","E","133.4",",E","158.3",",,,E","14.56",",E","19.93",",,,E","9.19",",,,E"
"SPE00120611","1956-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","107.5","E","0.0","2,E","18",",E","16",",E","3",",E","0","1,E","1","1,E","0","1,E","0","1,E","0","1,E","19561118",",1,E","19561111",",,E","19561107",",1,E","-1.0","1,E,18,","47.8",",,E,11,","19.4","1,E,07,","442.4","E","242.1","1,E","246.9",",,,E","9.65","2,E","13.21","1,,,E","6.09","1,,,E"
"SPE00120611","1956-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","107.5","E","0.0",",E","7",",E","6",",E","0",",E","0",",E","1",",E","0",",E","0",",E","0",",E","19561223",",,E","19561221",",,E","19561216",",,E","0.0",",E,23,","12.0",",,E,21,","17.0",",E,16,","731.5","E","289.1",",E","39.6",",,,E","9.01",",E","12.83",",,,E","5.18",",,,E"
"SPE00120611","1957-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","8",",E","7",",E","0",",E","0",",E","8",",E","0",",E","0",",E","0",",E","19570118",",,E","19570114",",,E","19570130",",,E","-7.0",",E,18,","22.7",",,E,14,","18.0",",E,30,","1085.4","E","353.9",",E","99.7",",,,E","6.92",",E","11.52",",,,E","2.31",",,,E"
"SPE00120611","1957-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","1",",E","0",",E","19570221",",,E","19570217",",,E","19570228",",,E","0.8",",E,21,","22.6",",,E,17,","22.0",",E,28,","1260.8","E","175.4",",E","41.9",",,,E","12.07",",E","16.81",",,,E","7.33",",,,E"
"SPE00120611","1957-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.8","E","6.8",",E","4",",E","3",",E","0",",E","0",",E","0",",E","0",",E","9",",E","0",",E","19570301",",,E","19570323",",,E","19570328",",,E","4.5",",E,01,","20.0",",,E,23,","27.8",",E,28,","1376.5","E","115.7",",E","43.4",",,,E","14.82",",E","20.34",",,,E","9.30",",,,E"
"SPE00120611","1957-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.8","E","0.0",",E","11",",E","6",",E","0",",E","0",",E","0",",E","0",",E","2",",E","0",",E","19570416",",,E","19570428",",,E","19570405",",,E","1.0",",E,16,","8.0",",,E,28,","24.2",",E,05,","1586.4","E","209.9",",E","37.1",",,,E","11.34",",E","15.75",",,,E","6.92",",,,E"
"SPE00120611","1957-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.8","E","0.0",",E","18",",E","11",",E","0",",E","0",",E","0",",E","0",",E","3",",E","0",",E","19570521",",,E","19570512",",,E","19570522",",,E","3.6",",E,21,","14.0",",,E,12,","25.6",",E,22,","1741.8","E","155.4",",E","105.6",",,,E","13.32",",E","17.86",",,,E","8.78",",,,E"
"SPE00120611","1957-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","28.5","E","21.7",",E","16",",E","11",",E","2",",E","0",",E","0",",E","0",",E","21",",E","1",",E","19570605",",,E","19570609",",,E","19570627",",,E","5.5",",E,05,","32.5",",,E,09,","34.2",",E,27,","1793.0","E","51.2",",E","159.5",",,,E","17.35",",E","22.37",",,,E","12.33",",,,E"
"SPE00120611","1957-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","82.3","E","53.8",",E","14",",E","8",",E","0",",E","0",",E","0",",E","0",",E","24",",E","4",",E","19570715",",,E","19570710",",,E","19570731",",,E","9.8",",E,15,","10.5",",,E,10,","38.0",",E,31,","11.7","E","11.7",",E","54.2",",,,E","19.69",",E","24.61",",,,E","14.77",",,,E"
"SPE00120611","1957-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","128.7","E","46.4",",E","6",",E","1",",E","0",",E","0",",E","0",",E","0",",E","29",",E","2",",E","19570827",",,E","19570824",",,E","19570803",",,E","8.4",",E,27,","2.5",",,E,24,","37.2",",E,03,","29.1","E","17.4",",E","7.7",",,,E","19.27",",E","24.43",",,,E","14.10",",,,E"
"SPE00120611","1957-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","160.2","E","31.5",",E","11",",E","9",",E","0",",E","0",",E","0",",E","0",",E","21",",E","1",",E","19570928",",,E","19570926",",,E","19570923",",,E","6.0",",E,28,","22.3",",,E,26,","32.7",",E,23,","65.1","E","36.0",",E","88.4",",,,E","18.18",",E","23.69",",,,E","12.67",",,,E"
